rated,starting_minutes,additional_seconds,white_rating,black_rating,moves,opening_eco,opening_name,opening_ply,winner
True,10,0,1673,1992,d4_d5_e4_c6_Nc3_dxe4_f3,B15,Caro-Kann_Defense_Rasa-Studier_Gambit,7,black
True,10,0,1672,1988,e4_e5_Bc4_Bc5,C20,Bishops_Opening_Boi_Variation,4,black
True,10,0,1983,1764,e4_c5_Bc4,B20,Sicilian_Defense_Bowdler_Attack,3,white
True,10,0,1971,1965,e4_g6_d4_Bg7,B06,Robatsch_(Modern)_Defense,4,white
True,5,7,2006,1956,d4_Nf6_Nf3_d6,A46,Indian_Game_Wade-Tartakower_Defense,4,black
True,10,3,1955,1454,e4_e6_d4,C00,French_Defense_Normal_Variation,3,white
True,10,0,1668,1976,e4_e5_Nf3_Nc6_Bc4_Bc5_d3_Nf6,C50,Italian_Game_Giuoco_Pianissimo_Normal,8,white
True,10,0,1978,2457,c4_g6,A10,English_Opening_Great_Snake_Variation,2,black
True,10,0,1651,1974,e4_e5_Nf3_Nc6_Bc4_Bc5_b4_Bb6_a4,C51,Italian_Game_Evans_Gambit_Declined_5.a4,9,black
True,10,0,1963,1942,e4_e6_d4_d5_exd5_exd5_c4,C01,French_Defense_Exchange_Variation_Monte_Carlo_Variation,7,white
True,7,8,1972,2072,e4_e5_Nf3_Nc6_d4_exd4_Nxd4_Qh4_Nc3_Bb4,C45,Scotch_Game_Modern_Defense,10,black
True,10,0,1971,1184,e4_c5_Bc4,B20,Sicilian_Defense_Bowdler_Attack,3,white
True,10,0,1971,1317,e4_d5_exd5_Qxd5,B01,Scandinavian_Defense_Mieses-Kotroc_Variation,4,white
True,10,0,1774,1965,e4_e5_Nf3_Nc6_Bc4_Bc5_c3_Nf6_d4_exd4_cxd4,C54,Italian_Game_Classical_Variation_Greco_Gambit_Traditional_Line,11,black
True,12,12,1975,2015,e4_c5_f4,B21,Sicilian_Defense_McDonnell_Attack,3,black
True,10,0,1972,1643,e4_e5_Bc4_Nc6_Nf3_h6,C55,Italian_Game_Anti-Fried_Liver_Defense,6,white
True,10,0,2042,1982,d4_Nf6_c4_d6,A53,Old_Indian_Defense,4,white
True,10,0,1872,1973,e4_e5_Nf3_Nc6_d4_exd4_Nxd4,C45,Scotch_Game,7,black
True,10,0,1962,1924,e4_c5_f4,B21,Sicilian_Defense_McDonnell_Attack,3,white
True,2,10,1974,1990,e4_c5_f4,B21,Sicilian_Defense_McDonnell_Attack,3,black
True,10,0,1588,1996,b4,A00,Polish_Opening,1,white
True,10,0,1993,1609,e4_d6_d4,B07,Pirc_Defense_5,3,white
True,10,0,2007,2005,e4_b6,B00,Owen_Defense,2,white
True,15,15,1754,1500,e4_d5,B01,Scandinavian_Defense,2,white
True,6,3,1300,1495,e4_e5_Nf3_Nc6_Bc4_Bc5_c3_Nf6_d4,C53,Italian_Game_Classical_Variation_Center_Attack,9,black
True,5,8,1433,1508,d4_d5,D00,Queens_Pawn_Game,2,white
True,10,0,1707,1775,b4_g6_Bb2_Nf6,A00,Polish_Opening_Kings_Indian_Variation,4,black
True,10,0,1762,1833,Nf3_d5_g3_c5,A07,Kings_Indian_Attack_Sicilian_Variation,4,white
True,10,0,1750,1775,g3,A00,Hungarian_Opening,1,white
True,10,0,1765,1761,e4_Nc6_d4_e5_Nf3,C44,Scotch_Game,5,white
True,15,0,2054,2123,e4_e6_d4_d5_e5_c5_c3_Nc6_Nf3_Bd7,C02,French_Defense_Advance_Variation_Euwe_Variation,10,black
True,25,5,1690,1677,e4_c6_d4_d5_e5_Bf5_Nc3,B12,Caro-Kann_Defense_Advance_Variation_Van_der_Wiel_Attack,7,white
True,25,5,1702,1664,e4_c6_d4_d5_Nc3_dxe4_Nxe4_Bf5,B18,Caro-Kann_Defense_Classical_Variation,8,black
True,25,5,1715,1651,e4_c6_d4_d5_e5_Bf5_Nf3,B12,Caro-Kann_Defense_Advance_Variation_Short_Variation,7,black
True,25,5,1705,1661,e4_c6_Nc3_d5_d4_dxe4_Nxe4_Bf5,B18,Caro-Kann_Defense_Classical_Variation,8,white
True,15,3,1708,1694,d4_Nf6_Nf3_g6_c4,E60,Kings_Indian_Defense_Normal_Variation_Kings_Knight_Variation,5,black
True,15,3,1697,1705,e4_e5_Nf3_Nc6_Bc4_Nf6_d3,C55,Italian_Game_Two_Knights_Defense_Modern_Bishops_Opening,7,white
True,15,3,1716,1684,d4_Nf6_Nc3_d5,D01,Queens_Pawn_Game_Chigorin_Variation,4,black
True,15,3,1696,1706,d4_Nf6_c4_g6_Nc3_Bg7,E61,Kings_Indian_Defense,6,black
True,15,3,1695,1708,e4_c6,B10,Caro-Kann_Defense,2,white
True,15,3,1682,1721,d4_c5_dxc5,A43,Benoni_Defense_Benoni_Gambit_Accepted,3,white
True,180,180,1648,1695,d4_Nf6_c4_g6_Nc3_Bg7,E61,Kings_Indian_Defense,6,white
True,5,8,1631,1710,e4_c6_Nf3_d5_Nc3,B10,Caro-Kann_Defense_Two_Knights_Attack,5,white
True,5,8,1830,1694,e4_c6,B10,Caro-Kann_Defense,2,black
True,15,5,1679,1834,e4_e5_Nf3_Nc6_Bc4_h6,C55,Italian_Game_Anti-Fried_Liver_Defense,6,white
True,15,0,1869,1670,Nf3_d5_g3,A07,Kings_Indian_Attack,3,black
True,14,0,1877,1675,e4_e5_f4_Nc6_Nf3_exf4,C34,Kings_Gambit_Accepted_MacLeod_Defense,6,white
True,19,17,1661,1762,d4_Nf6_c4_c5,A56,Benoni_Defense,4,white
True,19,17,1753,1670,e4_c6_Bc4,B00,Caro-Kann_Defense_Hillbilly_Attack,3,white
False,7,12,1691,1670,e4_c6_d4_d5_e5,B12,Caro-Kann_Defense_Advance_Variation,5,black
False,10,0,2295,2127,e4_c6_d4_d5_Nd2_dxe4_Nxe4_Bf5,B18,Caro-Kann_Defense_Classical_Variation,8,black
False,10,0,2127,2295,e4_d6_d4_Nf6_Nc3_g6_f4_Bg7_Nf3_O-O_Bd3,B09,Pirc_Defense_Austrian_Attack_Weiss_Variation,11,white
True,90,30,2292,1794,e4_e5_Nf3_Nc6_Bb5_Nf6,C65,Ruy_Lopez_Berlin_Defense_2,6,white
True,90,30,1575,2291,d4_d5_c4_c6_Nf3_Nf6_Nc3_a6,D15,Slav_Defense_Chameleon_Variation,8,black
True,90,30,2291,1576,e4_e5_Nf3_Nc6_Bb5_a6_Ba4_Nf6_d3,C77,Ruy_Lopez_Morphy_Defense_Anderssen_Variation,9,white
False,10,0,1500,1804,e4_e5_Bc4_Nf6,C24,Bishops_Opening_Berlin_Defense,4,white
True,10,0,1289,1455,d4_Nf6_c4_e6,E00,Indian_Game_East_Indian_Defense,4,white
True,10,0,1466,1458,c4_e5_Nc3,A21,English_Opening_Kings_English_Variation_Reversed_Sicilian,3,black
True,10,0,1458,1363,c4_f5_d4_Nf6_Nc3,A85,Dutch_Defense_Queens_Knight_Variation,5,white
True,10,0,1367,1450,d4_Nf6_Bf4_e6_Nf3,A46,Indian_Game_London_System,5,black
True,10,0,1536,1459,e4_c5_Bc4,B20,Sicilian_Defense_Bowdler_Attack,3,white
True,10,0,1345,1452,e4_c5_Nf3_d6_d4_cxd4_Nxd4_a6_Nc3_Nf6_f4,B93,Sicilian_Defense_Najdorf_Variation_Amsterdam_Variation,11,black
True,10,0,1459,1569,Nf3_e6,A04,Zukertort_Opening_Queens_Gambit_Invitation,2,black
True,10,0,1447,1479,d4_d5_Nf3_Nf6_e3_g6_c4_Bg7_Nc3_O-O_Bd3,D94,Gruenfeld_Defense_Three_Knights_Variation_Paris_Variation,11,white
True,10,0,1454,1613,c4_e5_Nc3_Nf6,A22,English_Opening_Kings_English_Variation_Two_Knights_Variation,4,black
True,10,0,1502,1463,e4_c5_Nf3_d6_d4_cxd4_Nxd4_a6_Nc3_Nf6_Bg5,B94,Sicilian_Defense_Najdorf_Variation,11,white
True,10,0,1451,1514,c4_Nc6,A10,English_Opening_Anglo-Lithuanian_Variation,2,white
True,10,0,1463,1413,c4_d5_d4_e6_Nc3,D31,Queens_Gambit_Declined_Queens_Knight_Variation,5,black
True,10,0,1423,1453,d4_Nf6_d5,A45,Indian_Game_Pawn_Push_Variation,3,black
True,10,0,1455,1442,e4_c5,B20,Sicilian_Defense,2,black
True,10,0,1488,1451,c3_e5_e4,C20,Kings_Pawn_Game_Macleod_Attack,3,white
True,10,0,1459,1566,c4_e6,A13,English_Opening_Agincourt_Defense,2,black
True,10,0,1475,1314,c4_e5_Nc3,A21,English_Opening_Kings_English_Variation_Reversed_Sicilian,3,black
True,10,0,1451,1477,e4_e5_Nf3_Nc6_Bb5_Nf6,C65,Ruy_Lopez_Berlin_Defense_2,6,white
True,10,0,1468,1386,c4_e5_Nc3_Nf6,A22,English_Opening_Kings_English_Variation_Two_Knights_Variation,4,white
True,10,0,1858,1450,e4_e6_Nf3,C00,French_Defense_Knight_Variation,3,white
True,10,0,1453,1772,c4_e6_d4_Nf6_Nc3_Bb4,E20,Nimzo-Indian_Defense,6,black
True,10,0,1447,1273,d4_d5_Nf3_Nf6_c4_dxc4_Nc3_Nc6,D06,Queens_Gambit_Refused_Chigorin_Defense_Modern_Gambit,8,white
True,10,0,1457,1510,Nf3_d5_d4,D02,Queens_Pawn_Game_Zukertort_Variation,3,black
True,10,0,1363,1448,e4_c5_Bc4,B20,Sicilian_Defense_Bowdler_Attack,3,black
True,10,0,1429,1460,e4_e5_f4_exf4_Nf3_Nc6,C34,Kings_Gambit_Accepted_MacLeod_Defense,6,white
True,10,0,1453,1316,e4_c5_Nf3_e6,B40,Sicilian_Defense_French_Variation,4,white
True,10,0,1388,1444,d4_Nf6_Nc3_d5_Bg5,D01,Richter-Veresov_Attack,5,black
True,10,0,1260,1438,c4_g6,A10,English_Opening_Great_Snake_Variation,2,black
True,10,0,1429,1377,d4_d5_Nf3_Nc6,D02,Queens_Pawn_Game_Chigorin_Variation,4,white
True,10,0,1439,1453,d4_d6_c4_e5,A41,Rat_Defense_English_Rat,4,black
True,10,0,1555,1447,e4_c5_Bc4,B20,Sicilian_Defense_Bowdler_Attack,3,white
True,10,0,1478,1458,d4_Nf6,A45,Indian_Game,2,white
True,10,0,1408,1448,e3,A00,Vant_Kruijs_Opening,1,black
True,10,0,1437,1418,Nf3_e6_c4,A13,English_Opening_Agincourt_Defense_3,3,white
True,10,0,1540,1446,e4_c5_d4,B21,Sicilian_Defense_Smith-Morra_Gambit_2,3,white
True,10,0,1438,1698,e4_e5_Nf3_Nc6_Bc4_Bc5,C50,Giuoco_Piano,6,black
True,10,0,1752,1441,f4_d5,A03,Bird_Opening_Dutch_Variation,2,white
True,10,0,1444,1815,Nf3_Nf6,A04,Reti_Opening_2,2,black
True,10,0,1449,1636,d4_e5_e3,A40,Englund_Gambit_Declined_Reversed_French,3,black
True,10,0,2076,1450,e4_c6_d4_d5_Nc3,B15,Caro-Kann_Defense,5,white
True,10,0,1427,1359,e4_e5_Nf3_Nc6_Bb5_a6_Ba4_b5,C70,Ruy_Lopez_Morphy_Defense_Caro_Variation,8,white
True,10,0,1425,1415,c4_c6,A11,English_Opening_Caro-Kann_Defensive_System,2,black
True,10,0,1423,1533,d4_d5_Nf3_Nc6,D02,Queens_Pawn_Game_Chigorin_Variation,4,black
True,10,0,1573,1407,e4_e6_d4_d5_Nc3_Bb4_Bd2,C15,French_Defense_Winawer_Variation_Fingerslip_Variation,7,black
True,10,0,1391,1601,Nf3_d5_g3,A07,Kings_Indian_Attack,3,white
True,15,0,1060,1134,b3_e5_Bb2,A01,Nimzo-Larsen_Attack_Modern_Variation_2,3,black
True,10,0,1124,1790,a4,A00,Ware_Opening,1,black
True,10,0,1460,1153,g3,A00,Hungarian_Opening,1,white
True,10,0,1203,1422,b4,A00,Polish_Opening,1,black
False,30,0,1672,1203,d4_d6,A41,Queens_Pawn,2,white
True,14,14,1402,1208,b3_e5,A01,Nimzo-Larsen_Attack_Modern_Variation,2,black
True,14,14,1689,1500,d4_d5_Nc3,D00,Queens_Pawn_Game_Chigorin_Variation,3,white
True,10,0,1349,1306,e4_e5_Nf3_d6,C41,Philidor_Defense_2,4,white
False,10,30,1500,1349,d4_d5_c4_dxc4_e3,D20,Queens_Gambit_Accepted_Old_Variation,5,white
True,10,3,1404,1326,e4_e5_Nf3_Nc6_Bb5_d6,C62,Ruy_Lopez_Steinitz_Defense,6,black
True,10,0,1466,1439,d4_d5_c4_dxc4,D20,Queens_Gambit_Accepted,4,white
True,30,0,1429,1282,e4_e5_Qh5_Nf6,C20,Kings_Pawn_Game_Wayward_Queen_Attack_Kiddie_Countergambit,4,white
True,10,0,1127,1108,d4_e6,A40,Horwitz_Defense,2,white
True,10,0,1254,1256,e4_Nc6_Nf3,B00,Nimzowitsch_Defense_Declined_Variation,3,black
True,10,0,1172,1162,e4_Nc6_Bc4_e5_Nf3,C50,Italian_Game,5,black
True,10,0,1264,1289,e4_e5_Qh5,C20,Kings_Pawn_Game_Wayward_Queen_Attack,3,white
True,10,0,1500,1435,e4_e5_Nc3,C27,Vienna_Game,3,black
True,15,0,1619,1574,e4_e6_Nf3_f5,C00,French_Defense_Franco-Hiva_Gambit_II,4,black
True,20,0,1575,1640,e4_e5_Bc4,C23,Bishops_Opening,3,black
True,20,0,1654,1561,d4_Nf6_e3_d5,D00,Queens_Pawn_Game_3,4,black
True,10,0,1574,1569,e4_e6_d4_f5,C01,French_Defense_Franco-Hiva_Gambit_I,4,white
True,6,8,1678,1675,e4_e5_Nf3_Nc6_Bb5_d6,C62,Ruy_Lopez_Steinitz_Defense,6,black
True,7,7,1777,1648,e4_e5_Nf3_Nc6_Bc4_Bc5_d3_Nf6,C50,Italian_Game_Giuoco_Pianissimo_Normal,8,black
True,6,8,1652,1624,e4_e5_Nf3_Nc6_d4_exd4_Nxd4_Bb4+,C45,Scotch_Game_Malaniuk_Variation,8,black
True,6,8,1645,1679,e4_c5_Nf3_d6,B50,Sicilian_Defense,4,black
True,10,0,1894,2133,d4_e6_e4_d5_e5_c5_c3_Nc6_Nf3,C02,French_Defense_Advance_Variation_Paulsen_Attack,9,black
True,10,0,2135,2118,e4_e6_Nf3,C00,French_Defense_Knight_Variation,3,black
True,10,5,2021,2107,e4_e6_Nf3_d5_Nc3,C00,French_Defense_Two_Knights_Variation,5,black
True,10,5,2095,2029,e4_e5_Nf3_Nc6_Bb5_Nf6,C65,Ruy_Lopez_Berlin_Defense_2,6,white
True,8,0,2092,2080,e4_e6_f4,C00,French_Defense_La_Bourdonnais_Variation,3,black
True,10,0,2110,2095,e4_e6_Nf3,C00,French_Defense_Knight_Variation,3,white
True,8,2,2262,2104,d4_e6,A40,Horwitz_Defense,2,white
True,8,2,2081,2243,e4_d6,B07,Pirc_Defense_4,2,white
True,20,0,2062,2140,e4_e6_Nf3,C00,French_Defense_Knight_Variation,3,white
True,10,15,1928,2051,e4_e6,C00,French_Defense_2,2,black
True,8,0,2203,2061,e4_e6_d4_d5_Nc3_Bb4_e5_c5_a3,C17,French_Defense_Winawer_Variation_Advance_Variation,9,white
True,8,0,2073,2195,e4_e6_Nf3_c5_b4,B40,Sicilian_Defense_Wing_Gambit_Deferred,5,black
True,8,2,2077,2443,e4_c5_b4_cxb4_a3,B20,Sicilian_Defense_Wing_Gambit_Marshall_Variation,5,black
True,8,2,2440,2081,Nf3_e6_c4_f5_g3_Nf6_Bg2_d6_d4_Be7_O-O_O-O_Nc3_Qe8_Re1,A97,Dutch_Defense_Ilyin-Zhenevsky_Winter_Variation,15,white
True,8,2,2085,2436,e4_c5_b4_cxb4_a3,B20,Sicilian_Defense_Wing_Gambit_Marshall_Variation,5,black
True,8,2,2432,2090,Nf3_e6_c4,A13,English_Opening_Agincourt_Defense_3,3,white
True,10,10,2351,2097,Nf3_e6,A04,Zukertort_Opening_Queens_Gambit_Invitation,2,white
True,10,10,2104,2340,e4_d6_d4_Nf6,B07,Pirc_Defense,4,black
True,8,0,2123,2116,e4_d5_exd5_Qxd5_Nc3_Qa5_b4,B01,Scandinavian_Defense_Main_Line_Leonhardt_Gambit,7,black
True,8,0,2105,2145,e4_e6_Nf3,C00,French_Defense_Knight_Variation,3,white
True,8,0,2125,2115,e4_d5_exd5_Qxd5_Nc3_Qa5_b4,B01,Scandinavian_Defense_Main_Line_Leonhardt_Gambit,7,white
True,15,10,2140,2244,e4_e5_Nf3_Nc6_Bb5_a6_Ba4_Nf6_O-O,C78,Ruy_Lopez_Morphy_Defense,9,black
True,15,10,2220,2157,d4_e6_c4_f5_Nc3,A84,Dutch_Defense_Rubinstein_Variation,5,white
False,5,5,2157,1380,e4_e5_Nf3_Nf6,C42,Petrovs_Defense,4,white
False,5,5,2157,1569,e4_e5_Nf3_Nc6_Bb5_d6_O-O_a6_Ba4_b5_Bb3_Nf6,C78,Ruy_Lopez_Morphy_Defense_2,12,white
False,5,5,2157,2000,e4_d5_exd5_Qxd5_Nc3_Qa5_b4,B01,Scandinavian_Defense_Main_Line_Leonhardt_Gambit,7,white
True,9,0,2173,2287,e4_c5_b4_cxb4_a3_bxa3,B20,Sicilian_Defense_Wing_Gambit_Carlsbad_Variation,6,black
True,10,0,2160,2214,e4_c6_d4_d5_exd5,B13,Caro-Kann_Defense_Exchange_Variation,5,black
True,17,15,2175,2322,e4_g6_d4_Nf6,B06,Modern_Defense_Norwegian_Defense,4,black
True,17,15,2304,2194,e4_e6_g3,C00,French_Defense_Reti-Spielmann_Attack,3,white
True,8,2,2213,2323,e4_c6_d4_d5_exd5,B13,Caro-Kann_Defense_Exchange_Variation,5,black
True,6,5,2234,2352,e4_c5_b4_cxb4_a3,B20,Sicilian_Defense_Wing_Gambit_Marshall_Variation,5,black
True,6,5,2343,2259,d4_e6,A40,Horwitz_Defense,2,white
True,10,10,2290,2317,e4_c5_b4_cxb4_a3_bxa3,B20,Sicilian_Defense_Wing_Gambit_Carlsbad_Variation,6,black
True,10,0,1803,2285,e4_e6_Nf3_d5_Nc3,C00,French_Defense_Two_Knights_Variation,5,black
True,10,0,2409,2314,e4_e6_d4_d5_Nc3_Bb4_e5_c5_a3_cxd4_axb4_dxc3,C18,French_Defense_Winawer_Variation_Maroczy-Wallis_Variation,12,white
True,6,8,1620,1651,e4_e5_Bc4_Nf6_Nc3_Nc6_Nf3,C46,Four_Knights_Game_Italian_Variation,7,white
True,6,8,1618,1630,e4_e5_Nf3_Nc6_Nc3,C46,Three_Knights_Opening,5,white
True,6,7,1644,1728,e4_c6_d4_d5_e5,B12,Caro-Kann_Defense_Advance_Variation,5,black
True,10,0,1667,1807,e4_e6_d4_d5_Nc3_Nf6_Bg5_Be7_e5_Nfd7_Bxe7_Qxe7_f4,C14,French_Defense_Classical_Variation_Steinitz_Variation,13,black
True,5,5,1813,1602,e4_e5_Nf3_Nc6_Bc4_Bc5_d3_Nf6_Nc3,C50,Italian_Game_Giuoco_Pianissimo_Italian_Four_Knights_Variation,9,black
True,10,0,1647,1745,d4_d5_c4_c6_Nf3,D11,Slav_Defense_Modern_Line,5,black
True,10,0,1796,1680,e4_e5_Nf3_Nc6_d4_exd4_Nxd4_Nf6,C45,Scotch_Game_Schmidt_Variation,8,black
True,10,0,1650,1895,e3,A00,Vant_Kruijs_Opening,1,black
True,30,0,1221,1783,e3,A00,Vant_Kruijs_Opening,1,black
True,2,10,1839,1229,d4_Nc6_c4_e5_d5_Nd4,A40,Mikenas_Defense_Cannstatter_Variation,6,white
True,10,8,1500,1406,e4_e5_Nf3_Nc6,C44,Kings_Knight_Opening_Normal_Variation,4,black
True,10,5,1487,1200,e4_e5_c4_d5,C20,Kings_Pawn_Game_Bavarian_Gambit,4,white
True,5,10,1706,1208,d4,A40,Queens_Pawn,1,white
True,10,0,1500,2113,e4_c5_Nf3_Nc6,B30,Sicilian_Defense_Old_Sicilian,4,black
False,10,1,2209,1500,e4_e5_Nf3_Nc6_Bb5_Nf6,C65,Ruy_Lopez_Berlin_Defense_2,6,black
False,5,10,2489,1500,d4_d5_c4_e5,D08,Queens_Gambit_Refused_Albin_Countergambit,4,white
False,5,10,2489,1500,d4_d5_c4_Nf6,D06,Queens_Gambit_Refused_Marshall_Defense,4,white
True,18,0,1242,1216,d4_Nf6_Nf3_e6_c4_Bb4+_Nc3_O-O_e3,E50,Nimzo-Indian_Defense_4.e3_e8g8_5.Nf3_without_...d5,9,black
True,18,0,1248,1417,e4_e5_Nf3_Nc6_Bc4_Nf6_Ng5_d5,C57,Italian_Game_Two_Knights_Defense_Knight_Attack_Normal_Variation,8,black
True,18,0,1252,1498,e4_c5_Bc4,B20,Sicilian_Defense_Bowdler_Attack,3,black
True,15,15,1248,1342,e4_e5_Nf3_f6,C40,Kings_Pawn_Game_Damiano_Defense,4,black
True,10,0,1227,1260,e4_e5_Bc4_Nf6,C24,Bishops_Opening_Berlin_Defense,4,white
True,15,15,1386,1268,e4_e5_d4_exd4_Qxd4_Nc6,C22,Center_Game_Normal_Variation,6,white
True,18,0,1250,1475,e4_e5_Nf3_d6_Bc4,C41,Philidor_Defense_3,5,white
True,90,30,1237,1615,d4_d5_c4_e6_Nc3,D31,Queens_Gambit_Declined_Queens_Knight_Variation,5,black
True,15,30,1227,1191,e4_e5_Nf3_Nc6_Nc3_Nf6_Bc4,C46,Four_Knights_Game_Italian_Variation,7,white
True,10,0,1218,1158,e4_e5_Nf3,C40,Kings_Knight_Opening,3,white
True,10,0,1210,1100,e4_d5_exd5_Qxd5,B01,Scandinavian_Defense_Mieses-Kotroc_Variation,4,white
True,10,0,1036,1179,c3,A00,Saragossa_Opening,1,black
True,10,0,1172,1060,d4_e6_c4_d5_Nc3,D31,Queens_Gambit_Declined_Queens_Knight_Variation,5,white
True,10,0,1167,1078,d4_e6_c4_Bb4+_Nc3,E00,Kangaroo_Defense_Keres_Defense_Transpositional_Variation,5,white
True,10,0,1148,1099,d4_Nf6_Nf3_d5_c4_dxc4_Nc3_e6_e3,D44,Queens_Gambit_Declined_Vienna_Variation_Quiet_Variation,9,white
True,10,0,1139,1089,d4_d5_c4_c6_Nc3_dxc4,D10,Slav_Defense_3,6,white
True,10,0,1130,1048,d4_Nf6_c4_e6_Nf3_d5_Nc3_Bb4,E20,Nimzo-Indian_Defense_Ragozin_Variation,8,white
True,10,0,1034,1144,e4_c5_d4,B21,Sicilian_Defense_Smith-Morra_Gambit_2,3,white
True,10,0,1159,1019,d4_d5_c4_Nc6_Nc3_dxc4,D07,Queens_Gambit_Refused_Chigorin_Defense_3,6,black
True,10,0,1149,1119,d4_d5_c4_e5,D08,Queens_Gambit_Refused_Albin_Countergambit,4,white
True,5,5,1195,1159,e4_e5_Nf3,C40,Kings_Knight_Opening,3,white
True,7,6,1148,1153,d4_d5_c4_Bf5,D02,Queens_Gambit_Refused_Baltic_Defense,4,white
True,10,9,1149,1159,e4_e5_d4_Nc6,B00,Nimzowitsch_Defense_Kennedy_Variation,4,white
True,10,9,1172,1137,e4_b6,B00,Owen_Defense,2,black
True,15,0,1129,1161,e4_e5_Nf3_f6,C40,Kings_Pawn_Game_Damiano_Defense,4,black
True,15,0,1174,1115,d4_d5_c4_e6_Nc3_Nf6_Nf3_Bb4,E20,Nimzo-Indian_Defense_Ragozin_Variation,8,black
True,90,30,1184,1223,e4_c5_d4,B21,Sicilian_Defense_Smith-Morra_Gambit_2,3,black
True,90,30,1172,1329,e4_e5_Nf3_Nf6_Bc4_Bc5_Nc3_Nc6,C50,Four_Knights_Game_Italian_Variation,8,white
True,90,30,1162,1132,e4_e5_Nf3_Nf6_Nc3,C42,Russian_Game_Three_Knights_Game,5,white
True,90,30,1172,1199,d4_d6_Nf3_e5,A04,Zukertort_Opening_Vos_Gambit,4,black
True,90,30,1181,1310,d4_d5_c4_c6_Nc3_dxc4,D10,Slav_Defense_3,6,black
True,15,15,1836,1500,d4_d5_c4_e6_Nc3_Nf6_Nf3_Bb4,E20,Nimzo-Indian_Defense_Ragozin_Variation,8,white
False,20,60,1972,1500,e4_c5_Nc3,B23,Sicilian_Defense_Closed_Variation,3,white
False,20,0,1424,1500,e4_e5_Nf3_Nc6_Bc4_h6,C55,Italian_Game_Anti-Fried_Liver_Defense,6,black
False,20,0,1424,1534,e4_e6_Nc3,C00,French_Defense_Queens_Knight,3,black
False,20,0,1534,1424,e4_e5_Nf3_Nc6_Bb5_a6_Ba4_b5,C70,Ruy_Lopez_Morphy_Defense_Caro_Variation,8,white
False,20,0,1500,1424,e4_e5_f4_exf4_Nf3,C34,Kings_Gambit_Accepted_Kings_Knight_Gambit,5,white
False,20,0,1673,1424,e4_e5_Bc4_Nf6_Nf3_Nc6_Ng5_d5_exd5_Nxd5_Nxf7,C57,Italian_Game_Two_Knights_Defense_Fried_Liver_Attack,11,white
False,20,0,1396,1424,e4_e5_c3_c5_d4_cxd4,B21,Sicilian_Defense_Smith-Morra_Gambit_Declined_Center_Formation,6,black
False,20,0,1424,1087,e4_d5_exd5_Qxd5,B01,Scandinavian_Defense_Mieses-Kotroc_Variation,4,white
False,20,0,1424,1500,e4_e5_Nf3_d6,C41,Philidor_Defense_2,4,white
False,10,0,1330,1424,e4_e5_f3,C20,Kings_Pawn_Game_Kings_Head_Opening_2,3,black
False,10,0,1500,1424,e4_e5_Nf3_Nc6_Nc3,C46,Three_Knights_Opening,5,white
False,10,0,1424,1454,e4_e5_Nf3_Nc6_Bb5_Nf6,C65,Ruy_Lopez_Berlin_Defense_2,6,black
False,10,0,1662,1424,Nf3_d5_d4_Nc6,D02,Queens_Pawn_Game_Chigorin_Variation,4,white
False,10,0,1424,1662,c3,A00,Saragossa_Opening,1,black
False,10,0,1500,1424,d4_d5_Nf3,D02,Queens_Pawn_Game_Zukertort_Variation,3,white
False,10,0,1500,1424,e4_e5_Nf3_Nc6_Bc4_Nf6_d3,C55,Italian_Game_Two_Knights_Defense_Modern_Bishops_Opening,7,black
False,10,0,1424,1654,e4_e5_Nf3_d5,C40,Elephant_Gambit,4,black
False,10,0,1666,1424,d4_d5_e3,D00,Queens_Pawn_Game_2,3,white
True,15,15,1414,1500,e4_b6,B00,Owen_Defense,2,white
False,10,0,1453,1414,d4_d5_Bf4,D00,Queens_Pawn_Game_Mason_Attack,3,black
False,10,0,1414,1651,e4_e5_Nf3_Nc6_Bb5_Nf6,C65,Ruy_Lopez_Berlin_Defense_2,6,black
False,15,5,1477,1414,e4_e5_Qh5,C20,Kings_Pawn_Game_Wayward_Queen_Attack,3,black
False,15,5,1414,1500,e4_e5_Nf3_Bc5,C40,Kings_Pawn_Game_Busch-Gass_Gambit,4,white
False,15,5,1500,1414,e4_e5_Bc4_Nf6,C24,Bishops_Opening_Berlin_Defense,4,black
False,15,5,1414,1452,e4_e5_f4_Nc6,C30,Kings_Gambit_Declined_Queens_Knight_Defense,4,black
False,10,0,1500,1414,e4_e5_Nf3_Nc6_Nc3_Bc5_Bb5_Nf6,C48,Four_Knights_Game_Spanish_Variation_Classical_Variation,8,white
False,10,0,1500,1414,e4_e5_Nf3_Nc6_Nc3_Nf6_Bc4,C46,Four_Knights_Game_Italian_Variation,7,white
False,10,0,1414,1591,e4_e6_Nf3,C00,French_Defense_Knight_Variation,3,black
False,10,0,1787,1414,e4_e5_Nf3_Nc6_Nc3,C46,Three_Knights_Opening,5,white
False,10,0,1414,1787,e4_e5_f4_d5_exd5,C31,Kings_Gambit_Falkbeer_Countergambit_Accepted,5,black
False,10,0,1097,1414,e4_e5_Nf3_Nc6,C44,Kings_Knight_Opening_Normal_Variation,4,white
False,10,8,1414,1500,c4_Nc6_Nc3_e5,A25,English_Opening_Kings_English_Variation_Reversed_Closed_Sicilian,4,white
False,10,8,1414,1500,d4_f5_Nc3,A80,Dutch_Defense_Raphael_Variation,3,white
False,25,15,1414,1500,c4_d5,A10,English_Opening_Anglo-Scandinavian_Defense,2,black
