id,rated,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply,minutes
8J2H8xFD,True,black,20+0,vovankrsv,1378,tigersounak,1492,e4 e5 Qh5,C20,King's Pawn Game: Wayward Queen Attack,3,20
0KBAkmoj,True,black,10+0,ethan_3f,1451,ldavis33,1480,d4 d5 Bf4,D00,Queen's Pawn Game: Mason Attack,3,10
THW8I8vq,False,black,12+7,die_uhr,1831,sagansaxo,1614,d4 f5 c4 e6 Nc3,A84,Dutch Defense: Rubinstein Variation,5,12
vWRgzGuf,True,black,12+10,custommods,1696,juanma206,1715,e4 e5 Nf3 Nc6 Bc4 Nf6 c3,C55,Italian Game: Two Knights Defense |  de Riviere Gambit,7,12
HkZb8lLN,False,black,10+0,toshiro2016,1321,raman1,2051,d4 Nf6 Nf3,A46,Torre Attack #2,3,10
aAvOTNHx,True,black,10+0,alexanderkutepov,1591,tangela,1609,e4 c5 Nf3 d6 c3,B50,Sicilian Defense: Delayed Alapin,5,10
5yqO5tRl,True,white,10+0,nono42,1684,harveyfu,1053,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 d3,C77,Ruy Lopez: Morphy Defense |  Anderssen Variation,9,10
lLD4oMRm,True,white,120+0,incompetentf,1262,kim2017,1281,Nc3 d5 d4 Nf6 Bg5 Ne4,D01,Queen's Pawn Game: Veresov Attack |  Boyce Defense,6,120
5qq4EcCR,False,white,10+0,chesswith666,1055,jffbauer,1163,e4 e5 Nf3 Nf6,C42,Petrov's Defense,4,10
C952uxGm,False,black,30+4,gimchess,1500,maecua,1730,e4 e5 f3,C20,King's Pawn Game: King's Head Opening #2,3,30
agxGtAax,True,white,15+0,businessman47,1131,apl020,1071,e4 c6 Bc4 e5,C23,Bishop's Opening: Philidor Counterattack,4,15
jJcnlnda,True,white,10+0,hd_aslani,1519,kevinsitho2,1410,e4 c5 a3,B20,Sicilian Defense: Mengarini Variation,3,10
JcGqobHW,False,draw,120+0,liam_doyle,1277,chessed321,1464,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6,C68,Ruy Lopez: Exchange Variation,7,120
XY46eVYL,False,black,15+15,ianremsen,1621,synadze,1500,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3,C88,Ruy Lopez: Closed,13,15
p0btVtj4,True,black,10+0,element4life,1328,danya068,1300,e4 e6 Nf3 d5 Nc3,C00,French Defense: Two Knights Variation,5,10
qblESqQn,False,black,19+30,lasttry,1500,arfhan,1265,e4 e5 Nf3 Nf6 Nc3 Nc6 d4,C47,Four Knights Game: Scotch Variation,7,19
qySGPSOV,True,white,10+0,e6d4,2021,mikhail_tal1998,1871,d4 b6,A40,English Defense #2,2,10
TeQAiJJh,True,white,10+0,tai-ping,1122,abbykoopman22,1160,e4 Nc6,B00,Nimzowitsch Defense,2,10
wYvU04xT,True,black,45+30,arturfritz,1517,paspalov,1661,e4 c5 c4,B20,Sicilian Defense: Staunton-Cochrane Variation,3,45
jSogmGAa,True,black,10+0,chez91,1498,johsebac,1533,e4 c5 Bc4,B20,Sicilian Defense: Bowdler Attack,3,10
VlMeOfZl,True,white,10+0,apis11,1913,aguar,1874,e4 g6 d4 Bg7 Nc3 d6 Nf3 Nf6,B08,Pirc Defense: Classical Variation,8,10
cnecaOaX,True,white,10+0,mitkonikov,1519,murilolima,1153,e4 c5 Bc4,B20,Sicilian Defense: Bowdler Attack,3,10
XtBKGBff,True,white,10+0,mailsupriya,1801,romius,1854,d4 d5,D00,Queen's Pawn Game,2,10
8uwCjaIO,False,black,15+0,cacholo2015,1247,angelokzx,1500,e4 d5,B01,Scandinavian Defense,2,15
tlZw9uen,True,white,15+15,ivan14,1655,raskoinikov,1286,e4 c6,B10,Caro-Kann Defense,2,15
MQYr3Rd7,True,black,15+0,baranornarli,1735,isachess,1794,d4 Nf6 c4 c5 d5 e5,A56,Benoni Defense: Czech Benoni Defense,6,15
T0lBIKUf,True,white,10+0,derspiegel,1710,prito,1815,e4 d5 exd5 Qxd5,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,10
5SAhE2gk,True,black,10+0,edenshaul,1391,djordjepunos1,1774,e4 e5 Nf3 Nc6 Bb5 d6,C62,Ruy Lopez: Steinitz Defense,6,10
FM1EhxAl,False,black,10+0,mizginbae,1961,aftandil,1500,d4 d5 Nf3 Nf6 g3,D02,Queen's Pawn Game: Symmetrical Variation |  Pseudo-Catalan,5,10
nbnUt8YK,True,black,10+0,bigbrother101,1330,robotsmoke,1257,e4 c5 Nf3 Nc6 d4 e6,B32,Sicilian Defense: Franco-Sicilian Variation,6,10
qoLhGLKJ,True,black,10+0,dboenn,1707,guestpadawan,1702,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f3,E80,King's Indian Defense: Saemisch Variation,9,10
OFLHOWgL,False,white,20+60,zugaddict,2035,lukarpov,1802,e4 c6 d4 d5 e5 Bf5 Nf3,B12,Caro-Kann Defense: Advance Variation |  Short Variation,7,20
2gIyDXAh,False,black,30+45,sex_god,1423,mensajero7,1799,a3,A00,Anderssen Opening,1,30
2hGmmMjh,False,black,60+0,thefrenchtactics,1365,mostafaflower,1881,e4 e5 Bc4 Nc6 Nf3 Bc5 b4 Bxb4 c3 Bc5 d4 exd4 cxd4 Bb4+ Bd2,C51,Italian Game: Evans Gambit |  Harding Variation,15,60
12lLy5cK,True,white,15+5,andreybaunov,1728,mailsupriya,1769,d4 d5 Bg5,D00,Queen's Pawn Game: Levitsky Attack,3,15
WFMAPWKf,True,white,30+0,vovkakuz,1549,20200,1109,e4 e6 Nc3 Nc6,B00,Nimzowitsch Defense: French Connection,4,30
1yBbX7LY,True,white,10+0,abirray,1495,chez91,1509,e4 d5 exd5 Qxd5 Nc3 Qa5,B01,Scandinavian Defense: Main Line,6,10
daayGWfk,True,draw,10+0,alfonso74,1936,dumbluck,2001,d4 d5 c4 Nc6 cxd5 Qxd5,D07,Queen's Gambit Refused: Chigorin Defense |  Exchange Variation,6,10
0RCG21fU,True,white,15+0,enricolord,1198,chesslearningpro,1613,c4,A10,English Opening,1,15
mxzZ56Jh,True,white,25+25,robixy,2116,filipzkonopii,2229,e4 c5 Nc3 e6 Nf3 a6 Be2 Qc7 O-O d6 d4 cxd4 Nxd4 Nf6,B84,Sicilian Defense: Scheveningen Variation |  Classical Variation #2,14,25
fmrk4Zij,True,black,20+0,xamio,944,taras1814,1151,e4 e5 Nf3 Nc6 Nc3 Nf6 d4,C47,Four Knights Game: Scotch Variation,7,20
UMU3AdIg,True,white,10+0,mano99,1786,dazkins,1474,e4 e5 Nf3 Nc6 Bb5 d6 O-O Nf6,C66,Ruy Lopez: Berlin Defense |  Improved Steinitz Defense,8,10
YAeg03yO,True,white,10+0,david007mu,1597,vishalvasans1,1583,e4 e6 e5,C00,French Defense: Steinitz Attack,3,10
X1utMl0m,False,black,10+0,mimirilinguis,1026,karmah313,1369,d3 e5 e4,C20,King's Pawn Game: Leonardis Variation,3,10
sqde9dH7,True,black,10+10,marky0,1934,fishoutofwater,1917,d4 d6 e4 Nd7,B07,Rat Defense: Antal Defense,4,10
RDXAK1pX,False,black,30+0,aleroniponi,1264,bottero,1065,e4 e5 Bb5,C20,Portuguese Opening,3,30
aNOsEN0q,True,black,10+0,derspiegel,1704,amira12,1903,e4 e5 Nf3 d6 Bc4 Be7,C41,Philidor Defense #4,6,10
qVvb7FxA,True,white,15+2,saeed65,1719,viktor1649,1677,Nf3 d6 e4 e5,C41,Philidor Defense #2,4,15
nhjNfnGF,True,white,10+0,lahayejose012,1692,yarbis,1645,d4 Nf6 Bf4 d5 Nf3,D02,Queen's Pawn Game: London System,5,10
NscsBm2s,True,white,15+0,firmino,1556,glzrchess,1264,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3,C02,French Defense: Advance Variation |  Paulsen Attack,9,15
ZNZALdFK,True,white,10+0,egor_korsakov,1679,newtnewt,1694,e4 e5 Nf3 Nc6 Bc4 Bc5 d3,C50,Italian Game: Giuoco Pianissimo,7,10
iU1Zbb5d,False,white,10+0,brandonbos,1480,sugardaddy1999,1465,e4 e5 Nf3 Nf6 Nc3 Nc6 Bc4 Bc5,C50,Four Knights Game: Italian Variation,8,10
03oeRSt4,False,white,10+0,stethoscopes,1682,sir_reza,1500,Nf3 d5 d4,D02,Queen's Pawn Game: Zukertort Variation,3,10
SqXIWGwD,True,white,15+5,acpok,1594,jeffersondarcy1,1526,d4 Nf6 c4 d5,D06,Queen's Gambit Refused: Marshall Defense,4,15
QtNhbeGf,False,black,30+30,mehmetali_t,1541,michelangeio,2460,e4 c6 d4 d5 exd5,B13,Caro-Kann Defense: Exchange Variation,5,30
RFEfxG7Z,False,black,15+0,ivan250556,1700,plausibletheory,1990,e4 c6 d4 d5 exd5,B13,Caro-Kann Defense: Exchange Variation,5,15
57p1mAFW,True,black,15+0,crixin,1217,dimitrapdm,1041,d4 d5 e3 Nf6 Nf3 Bf5,D04,Queen's Pawn Game: Colle System |  Anti-Colle,6,15
hXnjygZ5,False,black,15+5,swagswaggerson,1500,rubikstein,1592,e4 d6,B07,Pirc Defense #4,2,15
n1mTPFX4,False,white,10+0,thegreatman06,1967,pocin1,1567,d4 d5 Nf3 Bg4,D02,Queen's Pawn Game: Anti-Torre,4,10
lewGzal8,False,black,15+15,canexd,1104,voskresensk,1248,c4,A10,English Opening,1,15
Ss8lXfOU,True,white,10+0,sugarmike,1968,docseth,1809,Nf3 d6,A04,Zukertort Opening: Pirc Invitation,2,10
E9N9iAlK,False,black,15+8,maximillian_08,2020,vladimirzozulya1500,1938,Nf3 d5 c4,A09,Reti Opening,3,15
BTgoPbQe,True,white,10+0,bear789,1387,clgabriel,1268,Nf3 d5 d4 Nf6 g3,D02,Queen's Pawn Game: Symmetrical Variation |  Pseudo-Catalan,5,10
u4hQYL7V,True,black,15+3,zoro94,1696,ammanian,1706,d4 Nf6 c4 g6 Nc3 Bg7,E61,King's Indian Defense,6,15
fodNBvuE,True,white,10+2,aqwert,2250,kirklar,2119,a3,A00,Anderssen Opening,1,10
JZteCrHX,True,white,15+0,zbigniewes,1638,thepawnsofwrath,1408,e4 e5 Nf3 Nc6 Nc3,C46,Three Knights Opening,5,15
g7vFtSOu,True,black,15+0,country47it,1751,sarthakmanna,1775,e4 e5 Nf3 Nc6 Bc4 Bc5 Nc3 Nf6 d3 d6 Bg5,C50,Italian Game: Giuoco Pianissimo |  Canal Variation,11,15
TZa4ZODZ,True,white,20+0,sdmabunda,1498,hildesheimer,1206,e4 e5 Nf3 f6,C40,King's Pawn Game: Damiano Defense,4,20
sj1tIOnF,False,black,15+2,solidchess_hehe,1562,lzchips,2210,b3 c5,A01,Nimzo-Larsen Attack: English Variation,2,15
BzCmvAhk,True,white,10+0,masterzyd,1304,goldi88,1226,e4 g6,B06,Modern Defense,2,10
6GH31jYl,True,white,10+0,andrewbutov,1546,aleph6,1647,e4 d5 e5 Nc6 d4,B00,Nimzowitsch Defense: Scandinavian Variation |  Advance Variation,5,10
C8g5smxx,True,white,10+0,jg2017,1556,stama,1789,d4 g6,A40,Modern Defense,2,10
O83p3Nhd,True,white,10+0,lordsamir,1096,apeacock74,1012,g3,A00,Hungarian Opening,1,10
6QV5RHif,True,draw,10+2,gustavo2320,1373,williamzhi,1489,e4 c5 Nf3 d6 d4 cxd4,B54,Sicilian Defense #2,6,10
oEBwp1wa,True,black,15+10,chita,1421,malek28,1429,e4 d5 exd5 Qxd5,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,15
VaKeNvfD,True,black,10+5,chytrycygan,972,novato10,1662,c4 e5,A20,English Opening: King's English Variation,2,10
ikz43RKe,True,black,10+1,frankp,1833,roman_pham,1380,e4 e5 Nf3 Nf6 Nc3 Nc6 d4 exd4,C47,Four Knights Game: Scotch Variation Accepted,8,10
eCQSU6WF,True,black,15+2,tensors,1331,olesam,1382,d4 d5 c4 e5,D08,Queen's Gambit Refused: Albin Countergambit,4,15
BYtBrFFr,True,black,30+12,fasd,1300,zenz,1064,e4 e5,C20,King's Pawn Game,2,30
ejCf0dbV,True,black,10+0,crazyscientist1,1004,thejuicecar,999,e4 c5,B20,Sicilian Defense,2,10
YNUaWz9u,True,white,10+0,aldaarqt,1569,bobbyevans,1542,e4 c5 Nc3 Nc6,B25,Sicilian Defense: Closed Variation |  Traditional,4,10
foyMj5Qz,True,black,15+0,monah11,1646,blazingdragon,1553,e4 c5 Bc4,B20,Sicilian Defense: Bowdler Attack,3,15
MBnszsWx,False,white,180+0,jonhnyorion,1500,vudo1012,1500,e4 e6 Nf3,C00,French Defense: Knight Variation,3,180
hywQiDO9,True,black,10+0,mashi,1349,hasseplayschess,1308,e4 c5 Nc3,B23,Sicilian Defense: Closed Variation,3,10
iyIxOMVW,True,black,15+10,ahura10,1758,jeffersondarcy1,1530,e4 c5 Nf3 d6,B50,Sicilian Defense,4,15
VQR6h050,True,white,10+0,eru_roraito,1672,marcosmolina,1437,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Nxe4,C67,Ruy Lopez: Berlin Defense |  Rio Gambit Accepted,8,10
HJIZuKBw,True,white,15+15,rulingthis,1069,marigw,953,Nc3,A00,Van Geet Opening,1,15
1iCdDMNl,True,black,15+2,tensors,1345,fran_1991,1187,d4 d5 c4 dxc4 e3,D20,Queen's Gambit Accepted: Old Variation,5,15
DqQRZe8T,True,white,10+0,emphasis,1828,ur-ru,1598,e4 d6 d4 Nf6,B07,Pirc Defense,4,10
Iw4qlIiR,True,black,15+0,mtabbakh2014,1446,maiden07,1556,e4 c5 Bc4,B20,Sicilian Defense: Bowdler Attack,3,15
Jr3VBrtt,True,black,15+15,cookieblake,1544,bozy,1523,e4 e6 d4 c5 d5,A43,Franco-Benoni Defense,5,15
Um7Ho1JI,False,white,10+0,lucamiko89,1500,flafel26,1589,d4 Nf6,A45,Indian Game,2,10
gzEgrUKO,True,white,12+0,vicenteorl,1966,nitsua49,1679,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Na5 Bb5+,C58,Italian Game: Two Knights Defense |  Polerio Defense |  Bishop Check Line,11,12
BOJ8n9Jc,True,white,10+0,bigbrother101,1364,greentxo,1219,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5,C57,Italian Game: Two Knights Defense |  Knight Attack,7,10
LUbbGSQ6,True,white,15+0,marik1914,1730,zhaska,1704,e4 e5 Bc4 Nf6,C24,Bishop's Opening: Berlin Defense,4,15
Y26qBTx8,True,black,15+15,rusup,1251,icewolf4,1331,e4 e5 d4 exd4 Qxd4 Nc6,C22,Center Game: Normal Variation,6,15
p6dqztOq,True,white,16+8,ehsanms,1302,busy,1724,Nc3 e5 Nf3 Nc6 d4,A00,Van Geet Opening: Napoleon Attack,5,16
ucqkIOT6,True,black,15+0,dude_perfect,1255,kokekop,1157,e4 e5 Nf3 d6 d4 Nf6 dxe5,C41,Philidor Defense: Nimzowitsch Variation,7,15
iaCpG2DG,True,white,16+2,rembrandt16,1552,maverick108,1314,e4 e6 Nf3,C00,French Defense: Knight Variation,3,16
aZqn13Vk,True,white,10+0,meatwod,1398,viswannabe,1148,d4 d5 c4 e6,D30,Queen's Gambit Declined,4,10
AXJm2Z6L,True,white,10+0,peymanpenman,1633,ri_chess,1595,e4 e5 Nf3 Nc6 Bc4 Bc5 d3 Nf6,C50,Italian Game: Giuoco Pianissimo |  Normal,8,10
nqwsLw3F,False,black,10+0,thelostunicorn,1313,alemiha,1500,e4 c5 Nf3 d6,B50,Sicilian Defense,4,10
YeANMECT,True,black,10+0,altimkings,1651,pink-flower,1974,e4 e5 Nf3 Nc6 Bc4 Bc5 b4 Bb6 a4,C51,Italian Game: Evans Gambit Declined |  5.a4,9,10
89g8N1t6,True,black,15+10,sharkey101,1895,vladimirzozulya1500,1813,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 d6 c3,C74,Ruy Lopez: Morphy Defense |  Modern Steinitz Defense,9,15
piKaBA5C,True,draw,10+0,carson_wells,1467,fistiko,1686,Nf3 c5,A04,Zukertort Opening: Sicilian Invitation,2,10
fOjcw1qJ,True,white,20+3,goresh,1678,nuffsaidm8,1658,Nf3 e6 e4,C00,French Defense: Knight Variation,3,20
lvn8GVja,True,white,10+0,ethan_3f,1429,gnissut,1511,e4 e5 Bc4,C23,Bishop's Opening,3,10
2s0GL5OY,True,black,10+2,dstot,1826,cro_chess_fan,1970,e4 c5 d4,B21,Sicilian Defense: Smith-Morra Gambit #2,3,10
R7iL6PvJ,True,white,10+0,youralterego,2270,cleanbishop12,1613,e4 e6 Qe2,C00,French Defense: Chigorin Variation,3,10
snbBQo3U,True,white,20+8,mateushn,1350,theking1234,1500,e4 e5 Qf3,C20,King's Pawn Game: Napoleon Attack,3,20
ezPxYgaR,True,black,10+0,yann1k94,1594,chesskhovtsev,1596,e4 e5 Nc3 Nf6 f4,C28,Vienna Game: Vienna Gambit,5,10
3PdGXJzb,True,black,10+0,az_99,1760,aztecking35,1908,d4 Nf6 c4 g6 Nc3 Bg7 Nf3 d6 e4,E90,King's Indian Defense: Normal Variation |  Rare Defenses,9,10
0MKvR3j3,True,black,10+0,amateur_pawn_star,1513,torrebranca,1527,c4 Nf6 Nc3 e6,A17,English Opening: Anglo-Indian Defense |  Hedgehog System,4,10
xs1VBiLR,True,black,10+0,stevenemily,1453,loveotsuu,1380,e4 e5 Nf3 Nc6 Nc3,C46,Three Knights Opening,5,10
OCjlTny0,True,white,10+0,sergant89,2247,anakgreget,1718,e4 e5 Nf3 Nc6 Bc4 h6,C55,Italian Game: Anti-Fried Liver Defense,6,10
7Xgc8v5j,True,white,10+0,supersasha,1892,networkchess2,1945,d4 d6 e4,B07,Pirc Defense #5,3,10
vUonYJYn,True,black,10+0,ashpak,1140,viswannabe,1129,e4 e5 Nf3 Nc6 Bc4 h6,C55,Italian Game: Anti-Fried Liver Defense,6,10
29YxdZwB,True,white,10+0,bbkingo,1220,butledge,1205,e4 e6 d4 d5 Nc3,C10,French Defense: Paulsen Variation,5,10
twY5DV18,True,white,10+0,chippy,1193,rock_the_roll,1360,e4 e5 Nf3 Nf6 Nxe5,C42,Petrov's Defense #2,5,10
g5AOodww,True,white,10+0,jalrivi1952,1885,dipset,1460,d4 Na6,A40,Australian Defense,2,10
EuBg5kZU,False,white,10+0,element4life,1190,federico96,1500,e4 e5 Nf3 Nc6 Nc3 Bb4,C46,Three Knights Opening #2,6,10
kcMp6XOx,True,black,10+0,alexeyz,1779,aridaybordon,1875,e4 e5 Nf3 Nc6 Bc4 Bc5 d3,C50,Italian Game: Giuoco Pianissimo,7,10
mFxS2uIH,True,black,10+0,stylos,1535,gqueen,2012,e4 e6 Nf3,C00,French Defense: Knight Variation,3,10
WT76RhlG,True,white,10+0,sasmitha,1903,mg196893,1183,e4 e5 Nf3 Nf6 Nc3 Nc6 Bc4,C46,Four Knights Game: Italian Variation,7,10
l3QUkcCo,True,white,15+10,irishman012,1699,knight4aday,1621,e4 c5 Nf3 d6,B50,Sicilian Defense,4,15
Jr3VBrtt,True,black,15+15,cookieblake,1544,bozy,1523,e4 e6 d4 c5 d5,A43,Franco-Benoni Defense,5,15
MhOBkieX,True,black,10+0,kojetin,1511,bilbobaggins999,1490,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 bxc6,C68,Ruy Lopez: Exchange Variation |  Lutikov Variation,8,10
2O8oQ5Go,False,black,10+0,schoonied,1319,chesswithmom,2294,Nf3 Nf6 d4 d5,D02,Queen's Pawn Game: Symmetrical Variation,4,10
ZACSaRzi,True,black,10+0,mouhieddine,1807,christina-a-11,2205,d4 Nf6 c4 e6,E00,Indian Game: East Indian Defense,4,10
RnUg9lNl,True,black,90+0,crazycheckmate77,1865,nitsua49,1617,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 d6 c3 O-O h3 Bb7,C92,Ruy Lopez: Closed Variations |  Flohr System,18,90
u5JPi9uq,True,black,15+15,crraii,1808,tvnet,1894,e4 e5 Nf3 Nc6 Bb5 Bc5 c3,C64,Ruy Lopez: Classical Variation |  Central Variation,7,15
2uJr59Yp,True,black,10+0,cutiepanda,1628,doktorcar,1856,e4 e5 Nf3 d6,C41,Philidor Defense #2,4,10
GHlw6n8z,True,black,15+15,tensors,1295,blackhat46,1240,d4 d5 c4 Nf6 Nf3 c6 Bg5,D11,Slav Defense: Bonet Gambit,7,15
CMAafD2x,True,white,30+30,chennis,1922,mrjv,1533,e4 e6 d4 d5 Nd2,C03,French Defense: Tarrasch Variation,5,30
6z9mfLKs,False,white,15+0,vzg100,1631,massaraksy,1546,e4 e5 d4,C21,Center Game #2,3,15
KlhuL0XC,True,black,20+10,pi0n_izq1erdo,1527,zazz4,2013,d4 d5 Bf4,D00,Queen's Pawn Game: Mason Attack,3,20
Ef7YcYnf,True,white,10+0,texas-ram,1460,the_real_pine_tree,1153,g3,A00,Hungarian Opening,1,10
tybVUEke,False,white,15+0,drmoeller,2119,maximillian_08,2076,e4 c5 Nf3 Nc6,B30,Sicilian Defense: Old Sicilian,4,15
XczitvvJ,True,white,10+0,dude_perfect,1245,kuipertje,1277,d4 d5 Nf3 Nc6,D02,Queen's Pawn Game: Chigorin Variation,4,10
DCVUmtCw,True,black,10+0,poncho_ramirez,1518,youredeadmeat,1458,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 b5,C70,Ruy Lopez: Morphy Defense |  Caro Variation,8,10
H4zTJFmx,True,white,10+10,christina-a-11,1500,e_t123,1569,e4 e5 Nf3 Nc6 Be2,C44,King's Pawn Game: Tayler Opening,5,10
hxJVNbjt,True,white,10+0,solomons19,1371,ri_chess,1576,d4 d5 c4 dxc4,D20,Queen's Gambit Accepted,4,10
dYKfjGiq,False,black,15+15,sphohuchiha,1322,releasethebats,2156,c4 Nf6,A15,English Opening: Anglo-Indian Defense,2,15
K8ufptVD,True,black,10+0,die_uhr,1860,arkan1212,1770,d4 d5 c4 Nf6,D06,Queen's Gambit Refused: Marshall Defense,4,10
BoUWdwT1,True,white,15+15,gudimov,1507,arnomass,1445,e4 c5 Nf3 Nc6,B30,Sicilian Defense: Old Sicilian,4,15
1dfSbBMw,True,draw,25+9,tan123,1511,mohammad_baharan,1416,e4 e5 Nf3 Nc6 Bc4 h6,C55,Italian Game: Anti-Fried Liver Defense,6,25
O74nXEwi,True,black,10+1,chessmolester,1725,urst,1451,e4 e5,C20,King's Pawn Game,2,10
s8LEo7Hq,True,white,15+15,jesuschristded,1251,marigw,969,e4 d6 d4,B07,Pirc Defense #5,3,15
CLCmAakC,True,white,10+0,okesm,1689,laughingman22,1627,c4 Nf6 d4 g6 Nc3 Bg7 e4 d6 h3,E71,King's Indian Defense: Makogonov Variation,9,10
xtHtOgFj,False,white,10+0,chesswithmom,2294,schoonied,1319,e4 e5 Nf3 f6,C40,King's Pawn Game: Damiano Defense,4,10
byHkZVFi,True,white,10+0,tiger_moods,1922,nitsua49,1629,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6,C68,Ruy Lopez: Exchange Variation,7,10
TrlnC8nx,True,black,10+2,bpgbcg,1941,amitshrivastav,1940,d4 d5 c4 c6 Nf3 Nf6 Nc3 e6,D43,Semi-Slav Defense,8,10
lNETA4aK,False,white,20+0,jimaeztro,1500,dhernandez101,1385,d4 d5 Bf4,D00,Queen's Pawn Game: Mason Attack,3,20
GeoJoFs0,True,white,15+1,ascarllsiul,1502,engcondor,1302,e4 e5 Nf3 Nc6 Bb5 d5,C60,Ruy Lopez: Spanish Countergambit,6,15
ny8Pz7Fs,False,black,10+0,arbal,1629,journey_to_nm,2001,e4 d5,B01,Scandinavian Defense,2,10
uHfCFuYI,True,white,10+0,sunsetchess,1575,wojand,1561,d4 d5 c4 e6 e3 Nf6 Nc3 c5 Nf3 Nc6,D32,Tarrasch Defense: Symmetrical Variation,10,10
NM3n8HW8,True,black,10+0,alfredgjoncari,1789,juncinmestrella,1838,e4 e6 d4 d5 Bd3,C00,French Defense: Schlechter Variation,5,10
uBYdwHfU,True,white,10+0,kiyomitsu,1815,rowanriney,1727,e4 c6 d4 d5 e5 Bf5 g4,B12,Caro-Kann Defense: Advance Variation |  Bayonet Attack,7,10
2F8zcvKW,False,black,15+15,canexd,1104,rompirio,1419,c4 d6 Nc3 g6 d4 Bg7,A41,Modern Defense,6,15
rly6Pv1p,True,black,10+0,frank1988,1280,ethan_3f,1413,e4 d5 exd5 c6 dxc6 Nxc6,B01,Scandinavian Defense: Blackburne Gambit,6,10
IcBAvx2k,True,black,10+0,ika60,1603,smchess999,2241,e4 e5 Nf3 Nc6 Nc3 Nf6 d4,C47,Four Knights Game: Scotch Variation,7,10
pPRLXuGK,True,draw,10+0,chineseboy42,1180,fello87,1091,e4 e5 Nf3 f6,C40,King's Pawn Game: Damiano Defense,4,10
6IXvqxAX,True,black,10+0,theamazingsword,1303,unlz,1475,f4,A02,Bird Opening,1,10
1JVYK6lE,True,white,20+15,lodzianin,1998,dimon57153,2047,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 d6 Bc4 Nf6 Nc3 Qb6,B57,Sicilian Defense: Classical Variation |  Anti-Sozin Variation,12,20
YLXFQ9Z4,True,black,15+0,elcidestaron,1847,przema2011,1712,d4 Nf6,A45,Indian Game,2,15
spDMJoVN,True,white,10+0,vsevolod13,1435,destroyer999,1456,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O,C65,Ruy Lopez: Berlin Defense,7,10
qD7mzcUb,True,black,10+5,ronin082,1565,cameronl86,1659,e4 d6,B07,Pirc Defense #4,2,10
UpJDgwFH,True,black,10+0,dinobzik,1237,hyildiz07,1237,e4 e5 Nf3 Nc6 Bc4 Nd4,C50,Italian Game: Schilling-Kostic Gambit,6,10
FVJkBv3w,True,white,10+0,woodham,1202,sischen126,1522,e4 e5 Nf3 Nc6 c4,C44,King's Pawn Game: Dresden Opening,5,10
ZkrEEMsY,True,black,30+30,mahmoud_safyan,1649,ahmedgomez,1445,e4 e5 d4 Nc6 d5,B00,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,5,30
pnXKmrid,False,white,10+5,papanik,1579,solidchess_hehe,1562,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6,B57,Sicilian Defense: Modern Variations |  Main Line,8,10
K3Gtmpo1,True,white,10+5,pjs624,1087,blokh1n,1233,Nc3 d5 Nf3,A06,Zukertort Opening: Reversed Mexican Defense,3,10
rPjfCD4s,False,white,10+15,escorpion,1392,nicholas130,1293,e4 e5 Bc4 Nf6 Nc3,C26,Vienna Game: Stanley Variation,5,10
uUaRtUyc,True,white,10+0,youralterego,2222,guineva,1382,e4 d5 exd5 Qxd5,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,10
GviW37Ir,True,white,15+0,xandersky,1254,that_kid24,1068,e4 d6,B07,Pirc Defense #4,2,15
zdbrMAH8,True,white,15+5,drunkenfluteplayer,1334,rairden,1428,d4 Nf6 c4 e6,E00,Indian Game: East Indian Defense,4,15
eZQgfBqQ,True,white,15+1,johnny_kensington,1629,kolia09,1858,d4 e6,A40,Horwitz Defense,2,15
1lxYxRv6,False,black,10+10,serkokvlad,1859,skuppam3,1479,e4 e5 Nf3 Nc6 Bb5 d6,C62,Ruy Lopez: Steinitz Defense,6,10
AatMaoUP,True,black,10+0,fandm-lancaster,1302,jsarda,1647,c3 e5 e4,C20,King's Pawn Game: Macleod Attack,3,10
sqRtMHxF,True,black,12+12,yulius,1943,vchess4,1882,e4 e5 Nf3 d6 Bc4,C41,Philidor Defense #3,5,12
Uapbd7hu,True,white,12+5,nimanimanima,1477,zirom,1314,e4 e5 c4,C20,English Opening: The Whale,3,12
